subject	block	trial	trigger	word	priming	dur	ia
A0125	1	295	10	1	0	-1	target
A0125	1	296	10	1	0	-1	target
A0125	1	297	2	0	0	617	target
A0125	1	298	2	0	0	-1	target
A0125	1	299	2	0	0	-1	target
A0125	1	300	10	1	0	-1	target
A0125	1	301	10	1	0	-1	target
A0125	1	302	10	1	0	-1	target
A0125	1	303	10	1	0	-1	target
A0125	1	304	2	0	0	-1	target
A0125	1	305	2	0	0	-1	target
A0125	1	306	2	0	0	-1	target
A0125	1	307	2	0	0	595	target
A0125	1	308	2	0	0	1414	target
A0125	1	309	10	1	0	-1	target
A0125	1	310	2	0	0	-1	target
A0125	1	311	2	0	0	637	target
A0125	1	312	2	0	0	-1	target
A0125	1	313	10	1	0	-1	target
A0125	1	314	2	0	0	542	target
A0125	1	315	10	1	0	-1	target
A0125	1	316	2	0	0	485	target
A0125	1	317	6	0	1	1601	target
A0125	1	318	2	0	0	-1	target
A0125	1	319	10	1	0	-1	target
A0125	1	320	2	0	0	888	target
A0125	1	321	10	1	0	-1	target
A0125	1	322	2	0	0	873	target
A0125	1	323	10	1	0	-1	target
A0125	1	324	2	0	0	789	target
A0125	1	325	10	1	0	-1	target
A0125	1	326	2	0	0	-1	target
A0125	1	327	10	1	0	-1	target
A0125	1	328	2	0	0	1142	target
A0125	1	329	6	0	1	611	target
A0125	1	330	6	0	1	-1	target
A0125	1	331	10	1	0	-1	target
A0125	1	332	2	0	0	562	target
A0125	1	333	6	0	1	574	target
A0125	1	334	10	1	0	-1	target
A0125	1	335	2	0	0	-1	target
A0125	1	336	10	1	0	-1	target
A0125	1	337	2	0	0	-1	target
A0125	1	338	2	0	0	-1	target
A0125	1	339	10	1	0	-1	target
A0125	1	340	10	1	0	-1	target
A0125	1	341	10	1	0	-1	target
A0125	1	342	2	0	0	483	target
A0125	1	343	6	0	1	584	target
A0125	1	344	2	0	0	-1	target
A0125	1	345	2	0	0	-1	target
A0125	1	346	6	0	1	522	target
A0125	1	347	10	1	0	-1	target
A0125	1	348	6	0	1	692	target
A0125	1	349	10	1	0	-1	target
A0125	1	350	10	1	0	-1	target
A0125	1	351	10	1	0	-1	target
A0125	1	352	10	1	0	-1	target
A0125	1	353	10	1	0	-1	target
A0125	1	354	10	1	0	-1	target
A0125	1	355	10	1	0	-1	target
A0125	1	356	2	0	0	-1	target
A0125	1	357	2	0	0	-1	target
A0125	1	358	2	0	0	507	target
A0125	1	359	6	0	1	563	target
A0125	1	360	2	0	0	665	target
A0125	1	361	2	0	0	-1	target
A0125	1	362	6	0	1	584	target
A0125	1	363	2	0	0	-1	target
A0125	1	364	2	0	0	-1	target
A0125	1	365	10	1	0	-1	target
A0125	1	366	2	0	0	559	target
A0125	1	367	2	0	0	-1	target
A0125	1	368	2	0	0	-1	target
A0125	1	369	10	1	0	-1	target
A0125	1	370	10	1	0	-1	target
A0125	1	371	10	1	0	-1	target
A0125	1	372	2	0	0	-1	target
A0125	1	373	6	0	1	806	target
A0125	1	374	2	0	0	-1	target
A0125	1	375	6	0	1	1384	target
A0125	1	376	2	0	0	-1	target
A0125	1	377	6	0	1	980	target
A0125	1	378	2	0	0	-1	target
A0125	1	379	2	0	0	-1	target
A0125	1	380	10	1	0	-1	target
A0125	1	381	10	1	0	1160	target
A0125	1	382	10	1	0	-1	target
A0125	1	383	2	0	0	508	target
A0125	1	384	6	0	1	714	target
A0125	1	385	10	1	0	-1	target
A0125	1	386	2	0	0	-1	target
A0125	1	387	2	0	0	-1	target
A0125	1	388	2	0	0	490	target
A0125	1	389	10	1	0	-1	target
A0125	1	390	6	0	1	484	target
A0125	1	391	10	1	0	-1	target
A0125	1	392	10	1	0	-1	target
A0125	1	393	6	0	1	426	target
A0125	1	394	2	0	0	-1	target
A0125	1	395	10	1	0	-1	target
A0125	1	396	2	0	0	-1	target
A0125	1	397	2	0	0	458	target
A0125	1	398	2	0	0	492	target
A0125	1	399	2	0	0	463	target
A0125	1	400	10	1	0	-1	target
A0125	1	401	2	0	0	-1	target
A0125	1	402	2	0	0	490	target
A0125	1	403	10	1	0	-1	target
A0125	1	404	2	0	0	835	target
A0125	1	405	10	1	0	-1	target
A0125	1	406	10	1	0	-1	target
A0125	1	407	2	0	0	673	target
A0125	1	408	6	0	1	554	target
A0125	1	409	10	1	0	-1	target
A0125	1	410	2	0	0	-1	target
A0125	1	411	10	1	0	-1	target
A0125	1	412	2	0	0	446	target
A0125	1	413	2	0	0	533	target
A0125	1	414	2	0	0	439	target
A0125	1	415	10	1	0	-1	target
A0125	1	416	6	0	1	488	target
A0125	1	417	6	0	1	571	target
A0125	1	418	10	1	0	-1	target
A0125	1	419	2	0	0	-1	target
A0125	1	420	10	1	0	-1	target
A0125	1	421	6	0	1	506	target
A0125	1	422	6	0	1	463	target
A0125	1	423	10	1	0	-1	target
A0125	1	424	6	0	1	706	target
A0125	1	425	10	1	0	-1	target
A0125	1	426	6	0	1	531	target
A0125	1	427	2	0	0	501	target
A0125	1	428	2	0	0	-1	target
A0125	1	429	6	0	1	517	target
A0125	1	430	10	1	0	-1	target
A0125	1	431	10	1	0	-1	target
A0125	1	432	2	0	0	-1	target
A0125	1	433	6	0	1	635	target
A0125	1	434	2	0	0	601	target
A0125	1	435	10	1	0	-1	target
A0125	1	436	2	0	0	-1	target
A0125	1	437	2	0	0	1330	target
A0125	1	438	10	1	0	-1	target
A0125	1	439	10	1	0	-1	target
A0125	1	440	10	1	0	-1	target
A0125	1	441	2	0	0	541	target
A0125	1	442	2	0	0	-1	target
A0125	1	443	10	1	0	-1	target
A0125	1	444	2	0	0	-1	target
A0125	1	445	10	1	0	-1	target
A0125	1	446	10	1	0	-1	target
A0125	1	447	10	1	0	919	target
A0125	1	448	10	1	0	-1	target
A0125	1	449	2	0	0	-1	target
A0125	1	450	10	1	0	-1	target
A0125	1	451	10	1	0	-1	target
A0125	1	452	10	1	0	-1	target
A0125	1	453	10	1	0	556	target
A0125	1	454	6	0	1	622	target
A0125	1	455	10	1	0	-1	target
A0125	1	456	10	1	0	-1	target
A0125	1	457	2	0	0	464	target
A0125	1	458	2	0	0	-1	target
A0125	1	459	10	1	0	-1	target
A0125	1	460	6	0	1	439	target
A0125	1	461	10	1	0	-1	target
A0125	1	462	10	1	0	-1	target
A0125	1	463	10	1	0	-1	target
A0125	1	464	2	0	0	392	target
A0125	1	465	6	0	1	434	target
A0125	1	466	10	1	0	-1	target
A0125	1	467	10	1	0	-1	target
A0125	1	468	6	0	1	437	target
A0125	1	469	2	0	0	896	target
A0125	1	470	2	0	0	510	target
A0125	1	471	6	0	1	539	target
A0125	1	472	2	0	0	-1	target
A0125	1	473	6	0	1	577	target
A0125	1	474	6	0	1	624	target
A0125	1	475	10	1	0	-1	target
A0125	1	476	10	1	0	-1	target
A0125	1	477	10	1	0	1237	target
A0125	1	478	6	0	1	448	target
A0125	1	479	2	0	0	-1	target
A0125	2	480	5	0	1	408	prime
A0125	2	481	1	0	0	442	prime
A0125	2	482	1	0	0	349	prime
A0125	2	483	5	0	1	408	prime
A0125	2	484	1	0	0	376	prime
A0125	2	485	1	0	0	407	prime
A0125	2	486	1	0	0	477	prime
A0125	2	487	9	1	0	-1	prime
A0125	2	488	9	1	0	-1	prime
A0125	2	489	1	0	0	507	prime
A0125	2	490	5	0	1	405	prime
A0125	2	491	9	1	0	-1	prime
A0125	2	492	1	0	0	552	prime
A0125	2	493	5	0	1	488	prime
A0125	2	494	1	0	0	445	prime
A0125	2	495	1	0	0	582	prime
A0125	2	496	1	0	0	433	prime
A0125	2	497	9	1	0	-1	prime
A0125	2	498	5	0	1	467	prime
A0125	2	499	9	1	0	-1	prime
A0125	2	500	1	0	0	422	prime
A0125	2	501	1	0	0	522	prime
A0125	2	502	1	0	0	433	prime
A0125	2	503	9	1	0	-1	prime
A0125	2	504	1	0	0	485	prime
A0125	2	505	1	0	0	789	prime
A0125	2	506	1	0	0	421	prime
A0125	2	507	1	0	0	368	prime
A0125	2	508	9	1	0	516	prime
A0125	2	509	1	0	0	590	prime
A0125	2	510	1	0	0	398	prime
A0125	2	511	5	0	1	-1	prime
A0125	2	512	5	0	1	462	prime
A0125	2	513	5	0	1	403	prime
A0125	2	514	1	0	0	733	prime
A0125	2	515	1	0	0	494	prime
A0125	2	516	5	0	1	466	prime
A0125	2	517	1	0	0	422	prime
A0125	2	518	1	0	0	463	prime
A0125	2	519	9	1	0	-1	prime
A0125	2	520	1	0	0	405	prime
A0125	2	521	5	0	1	-1	prime
A0125	2	522	1	0	0	546	prime
A0125	2	523	1	0	0	703	prime
A0125	2	524	1	0	0	730	prime
A0125	2	525	9	1	0	-1	prime
A0125	2	526	1	0	0	414	prime
A0125	2	527	1	0	0	474	prime
A0125	2	528	1	0	0	425	prime
A0125	2	529	5	0	1	1109	prime
A0125	2	530	9	1	0	386	prime
A0125	2	531	1	0	0	439	prime
A0125	2	532	1	0	0	372	prime
A0125	2	533	1	0	0	446	prime
A0125	2	534	1	0	0	-1	prime
A0125	2	535	5	0	1	363	prime
A0125	2	536	9	1	0	303	prime
A0125	2	537	5	0	1	455	prime
A0125	2	538	1	0	0	459	prime
A0125	2	539	5	0	1	904	prime
A0125	2	540	5	0	1	441	prime
A0125	2	541	1	0	0	471	prime
A0125	2	542	9	1	0	-1	prime
A0125	2	543	1	0	0	397	prime
A0125	2	544	1	0	0	363	prime
A0125	2	545	9	1	0	-1	prime
A0125	2	546	1	0	0	397	prime
A0125	2	547	1	0	0	453	prime
A0125	2	548	1	0	0	420	prime
A0125	2	549	5	0	1	406	prime
A0125	2	550	1	0	0	562	prime
A0125	2	551	1	0	0	893	prime
A0125	2	552	9	1	0	865	prime
A0125	2	553	1	0	0	1404	prime
A0125	2	554	9	1	0	-1	prime
A0125	2	555	5	0	1	452	prime
A0125	2	556	9	1	0	-1	prime
A0125	2	557	9	1	0	-1	prime
A0125	2	558	1	0	0	440	prime
A0125	2	559	1	0	0	464	prime
A0125	2	560	5	0	1	405	prime
A0125	2	561	1	0	0	448	prime
A0125	2	562	1	0	0	485	prime
A0125	2	563	5	0	1	426	prime
A0125	2	564	9	1	0	-1	prime
A0125	2	565	1	0	0	491	prime
A0125	2	566	1	0	0	389	prime
A0125	2	567	1	0	0	404	prime
A0125	2	568	1	0	0	390	prime
A0125	2	569	1	0	0	381	prime
A0125	2	570	9	1	0	-1	prime
A0125	2	571	1	0	0	704	prime
A0125	2	572	9	1	0	-1	prime
A0125	2	573	1	0	0	399	prime
A0125	2	574	5	0	1	440	prime
A0125	2	575	1	0	0	463	prime
A0125	2	576	9	1	0	-1	prime
A0125	2	577	1	0	0	408	prime
A0125	2	578	1	0	0	650	prime
A0125	2	579	5	0	1	-1	prime
A0125	2	580	9	1	0	-1	prime
A0125	2	581	1	0	0	477	prime
A0125	2	582	1	0	0	447	prime
A0125	2	583	5	0	1	523	prime
A0125	2	584	5	0	1	56	prime
A0125	2	585	1	0	0	609	prime
A0125	2	586	9	1	0	-1	prime
A0125	2	587	1	0	0	988	prime
A0125	2	588	5	0	1	451	prime
A0125	2	589	1	0	0	472	prime
A0125	2	590	5	0	1	618	prime
A0125	2	591	9	1	0	481	prime
A0125	2	592	1	0	0	2004	prime
A0125	2	593	9	1	0	-1	prime
A0125	2	594	1	0	0	450	prime
A0125	2	595	1	0	0	453	prime
A0125	2	596	1	0	0	456	prime
A0125	2	597	1	0	0	487	prime
A0125	2	598	1	0	0	500	prime
A0125	2	599	1	0	0	383	prime
A0125	2	600	1	0	0	421	prime
A0125	2	601	1	0	0	350	prime
A0125	2	602	1	0	0	322	prime
A0125	2	603	1	0	0	414	prime
A0125	2	604	1	0	0	372	prime
A0125	2	605	1	0	0	390	prime
A0125	2	606	1	0	0	463	prime
A0125	2	607	1	0	0	451	prime
A0125	2	608	5	0	1	410	prime
A0125	2	609	1	0	0	404	prime
A0125	2	610	1	0	0	460	prime
A0125	2	611	1	0	0	494	prime
A0125	2	612	1	0	0	330	prime
A0125	2	613	1	0	0	346	prime
A0125	2	614	9	1	0	-1	prime
A0125	2	615	1	0	0	430	prime
A0125	2	616	5	0	1	516	prime
A0125	2	617	1	0	0	556	prime
A0125	2	618	9	1	0	-1	prime
A0125	2	619	1	0	0	411	prime
A0125	2	620	1	0	0	478	prime
A0125	2	621	1	0	0	503	prime
A0125	2	622	9	1	0	-1	prime
A0125	2	623	1	0	0	433	prime
A0125	2	624	5	0	1	500	prime
A0125	2	625	1	0	0	442	prime
A0125	2	626	5	0	1	1086	prime
A0125	2	627	5	0	1	476	prime
A0125	2	628	1	0	0	399	prime
A0125	2	629	1	0	0	422	prime
A0125	2	630	1	0	0	354	prime
A0125	2	631	5	0	1	377	prime
A0125	2	632	1	0	0	501	prime
A0125	2	633	5	0	1	400	prime
A0125	2	634	9	1	0	-1	prime
A0125	2	635	9	1	0	-1	prime
A0125	2	636	1	0	0	493	prime
A0125	2	637	5	0	1	397	prime
A0125	2	638	9	1	0	504	prime
A0125	2	639	1	0	0	639	prime
A0125	2	640	5	0	1	1222	prime
A0125	2	641	1	0	0	365	prime
A0125	2	642	1	0	0	410	prime
A0125	2	643	1	0	0	433	prime
A0125	2	644	5	0	1	466	prime
A0125	2	645	1	0	0	484	prime
A0125	2	646	1	0	0	400	prime
A0125	2	647	1	0	0	712	prime
A0125	2	648	1	0	0	430	prime
A0125	2	649	5	0	1	436	prime
A0125	2	650	1	0	0	516	prime
A0125	2	651	5	0	1	480	prime
A0125	2	652	1	0	0	361	prime
A0125	2	653	1	0	0	556	prime
A0125	2	654	9	1	0	-1	prime
A0125	2	655	5	0	1	405	prime
A0125	2	656	9	1	0	-1	prime
A0125	2	657	1	0	0	451	prime
A0125	2	658	5	0	1	151	prime
A0125	2	659	9	1	0	343	prime
A0125	2	660	1	0	0	390	prime
A0125	2	661	1	0	0	464	prime
A0125	2	662	1	0	0	454	prime
A0125	2	663	5	0	1	659	prime
A0125	2	664	1	0	0	516	prime
A0125	2	665	1	0	0	396	prime
A0125	2	666	5	0	1	523	prime
A0125	2	667	1	0	0	451	prime
A0125	2	668	5	0	1	-3	prime
A0125	2	669	1	0	0	344	prime
A0125	2	670	1	0	0	404	prime
A0125	2	671	5	0	1	457	prime
A0125	2	672	1	0	0	1186	prime
A0125	2	673	1	0	0	-1	prime
A0125	2	674	1	0	0	469	prime
A0125	2	675	1	0	0	601	prime
A0125	2	676	9	1	0	507	prime
A0125	2	677	1	0	0	456	prime
A0125	2	678	9	1	0	483	prime
A0125	2	679	1	0	0	470	prime
A0125	2	680	9	1	0	1208	prime
A0125	2	681	1	0	0	459	prime
A0125	2	682	9	1	0	-1	prime
A0125	2	683	1	0	0	435	prime
A0125	2	684	1	0	0	391	prime
A0125	2	685	1	0	0	610	prime
A0125	2	686	9	1	0	-1	prime
A0125	2	687	1	0	0	642	prime
A0125	2	688	1	0	0	513	prime
A0125	2	689	1	0	0	463	prime
A0125	2	690	9	1	0	-1	prime
A0125	2	691	5	0	1	425	prime
A0125	2	692	9	1	0	-1	prime
A0125	2	693	1	0	0	407	prime
A0125	2	694	1	0	0	414	prime
A0125	2	695	9	1	0	-1	prime
A0125	2	696	9	1	0	945	prime
A0125	2	697	1	0	0	413	prime
A0125	2	698	1	0	0	490	prime
A0125	2	699	9	1	0	-1	prime
A0125	2	700	1	0	0	867	prime
A0125	2	701	1	0	0	290	prime
A0125	2	702	5	0	1	651	prime
A0125	2	703	1	0	0	586	prime
A0125	2	704	1	0	0	590	prime
A0125	2	705	9	1	0	471	prime
A0125	2	706	5	0	1	493	prime
A0125	2	707	5	0	1	598	prime
A0125	2	708	9	1	0	-1	prime
A0125	2	709	1	0	0	577	prime
A0125	2	710	1	0	0	396	prime
A0125	2	711	1	0	0	425	prime
A0125	2	712	1	0	0	502	prime
A0125	2	713	1	0	0	634	prime
A0125	2	714	5	0	1	916	prime
A0125	2	715	1	0	0	403	prime
A0125	2	716	1	0	0	396	prime
A0125	2	717	1	0	0	522	prime
A0125	2	718	9	1	0	-1	prime
A0125	2	719	9	1	0	930	prime
A0125	2	480	6	0	1	431	target
A0125	2	481	10	1	0	-1	target
A0125	2	482	2	0	0	386	target
A0125	2	483	6	0	1	420	target
A0125	2	484	10	1	0	-1	target
A0125	2	485	10	1	0	476	target
A0125	2	486	2	0	0	460	target
A0125	2	487	2	0	0	-1	target
A0125	2	488	2	0	0	-1	target
A0125	2	489	10	1	0	-1	target
A0125	2	490	6	0	1	516	target
A0125	2	491	2	0	0	-1	target
A0125	2	492	10	1	0	-1	target
A0125	2	493	6	0	1	585	target
A0125	2	494	10	1	0	385	target
A0125	2	495	10	1	0	-1	target
A0125	2	496	10	1	0	-1	target
A0125	2	497	2	0	0	-1	target
A0125	2	498	6	0	1	468	target
A0125	2	499	2	0	0	-1	target
A0125	2	500	2	0	0	650	target
A0125	2	501	2	0	0	427	target
A0125	2	502	10	1	0	-1	target
A0125	2	503	2	0	0	-1	target
A0125	2	504	2	0	0	422	target
A0125	2	505	2	0	0	612	target
A0125	2	506	10	1	0	-1	target
A0125	2	507	10	1	0	374	target
A0125	2	508	2	0	0	-1	target
A0125	2	509	10	1	0	-1	target
A0125	2	510	10	1	0	-1	target
A0125	2	511	6	0	1	-1	target
A0125	2	512	6	0	1	989	target
A0125	2	513	6	0	1	416	target
A0125	2	514	2	0	0	508	target
A0125	2	515	2	0	0	478	target
A0125	2	516	6	0	1	453	target
A0125	2	517	10	1	0	400	target
A0125	2	518	2	0	0	467	target
A0125	2	519	2	0	0	-1	target
A0125	2	520	2	0	0	468	target
A0125	2	521	6	0	1	-1	target
A0125	2	522	10	1	0	-1	target
A0125	2	523	10	1	0	-1	target
A0125	2	524	10	1	0	-1	target
A0125	2	525	2	0	0	-1	target
A0125	2	526	10	1	0	-1	target
A0125	2	527	2	0	0	454	target
A0125	2	528	2	0	0	407	target
A0125	2	529	6	0	1	483	target
A0125	2	530	2	0	0	-1	target
A0125	2	531	10	1	0	-1	target
A0125	2	532	10	1	0	-1	target
A0125	2	533	10	1	0	-1	target
A0125	2	534	10	1	0	-1	target
A0125	2	535	6	0	1	396	target
A0125	2	536	2	0	0	-1	target
A0125	2	537	6	0	1	451	target
A0125	2	538	10	1	0	352	target
A0125	2	539	6	0	1	530	target
A0125	2	540	6	0	1	624	target
A0125	2	541	2	0	0	475	target
A0125	2	542	2	0	0	-1	target
A0125	2	543	10	1	0	-1	target
A0125	2	544	10	1	0	-1	target
A0125	2	545	2	0	0	-1	target
A0125	2	546	10	1	0	-1	target
A0125	2	547	2	0	0	603	target
A0125	2	548	10	1	0	-1	target
A0125	2	549	6	0	1	446	target
A0125	2	550	10	1	0	-1	target
A0125	2	551	2	0	0	645	target
A0125	2	552	2	0	0	-1	target
A0125	2	553	10	1	0	375	target
A0125	2	554	2	0	0	-1	target
A0125	2	555	6	0	1	508	target
A0125	2	556	2	0	0	-1	target
A0125	2	557	2	0	0	-1	target
A0125	2	558	10	1	0	-1	target
A0125	2	559	10	1	0	-1	target
A0125	2	560	6	0	1	441	target
A0125	2	561	2	0	0	408	target
A0125	2	562	10	1	0	-1	target
A0125	2	563	6	0	1	438	target
A0125	2	564	2	0	0	-1	target
A0125	2	565	10	1	0	-1	target
A0125	2	566	2	0	0	426	target
A0125	2	567	10	1	0	-1	target
A0125	2	568	10	1	0	405	target
A0125	2	569	10	1	0	423	target
A0125	2	570	2	0	0	-1	target
A0125	2	571	10	1	0	-1	target
A0125	2	572	2	0	0	-1	target
A0125	2	573	2	0	0	472	target
A0125	2	574	6	0	1	1275	target
A0125	2	575	10	1	0	-1	target
A0125	2	576	2	0	0	-1	target
A0125	2	577	10	1	0	-1	target
A0125	2	578	2	0	0	465	target
A0125	2	579	6	0	1	-1	target
A0125	2	580	2	0	0	-1	target
A0125	2	581	10	1	0	-1	target
A0125	2	582	2	0	0	482	target
A0125	2	583	6	0	1	571	target
A0125	2	584	6	0	1	114	target
A0125	2	585	10	1	0	-1	target
A0125	2	586	2	0	0	-1	target
A0125	2	587	10	1	0	-1	target
A0125	2	588	6	0	1	478	target
A0125	2	589	10	1	0	-1	target
A0125	2	590	6	0	1	582	target
A0125	2	591	2	0	0	-1	target
A0125	2	592	10	1	0	-1	target
A0125	2	593	2	0	0	-1	target
A0125	2	594	10	1	0	-1	target
A0125	2	595	10	1	0	-1	target
A0125	2	596	2	0	0	380	target
A0125	2	597	2	0	0	844	target
A0125	2	598	10	1	0	807	target
A0125	2	599	10	1	0	-1	target
A0125	2	600	10	1	0	-1	target
A0125	2	601	10	1	0	-1	target
A0125	2	602	10	1	0	-1	target
A0125	2	603	10	1	0	-1	target
A0125	2	604	2	0	0	470	target
A0125	2	605	2	0	0	455	target
A0125	2	606	10	1	0	-1	target
A0125	2	607	10	1	0	463	target
A0125	2	608	6	0	1	418	target
A0125	2	609	10	1	0	-1	target
A0125	2	610	10	1	0	-1	target
A0125	2	611	10	1	0	-1	target
A0125	2	612	10	1	0	-1	target
A0125	2	613	2	0	0	416	target
A0125	2	614	2	0	0	-1	target
A0125	2	615	10	1	0	-1	target
A0125	2	616	6	0	1	769	target
A0125	2	617	2	0	0	439	target
A0125	2	618	2	0	0	-1	target
A0125	2	619	10	1	0	411	target
A0125	2	620	10	1	0	-1	target
A0125	2	621	2	0	0	830	target
A0125	2	622	2	0	0	-1	target
A0125	2	623	10	1	0	-1	target
A0125	2	624	6	0	1	502	target
A0125	2	625	2	0	0	478	target
A0125	2	626	6	0	1	494	target
A0125	2	627	6	0	1	435	target
A0125	2	628	2	0	0	338	target
A0125	2	629	2	0	0	341	target
A0125	2	630	10	1	0	-1	target
A0125	2	631	6	0	1	489	target
A0125	2	632	10	1	0	413	target
A0125	2	633	6	0	1	416	target
A0125	2	634	2	0	0	-1	target
A0125	2	635	2	0	0	-1	target
A0125	2	636	10	1	0	-1	target
A0125	2	637	6	0	1	444	target
A0125	2	638	2	0	0	-1	target
A0125	2	639	2	0	0	1030	target
A0125	2	640	6	0	1	486	target
A0125	2	641	2	0	0	698	target
A0125	2	642	2	0	0	1031	target
A0125	2	643	2	0	0	664	target
A0125	2	644	6	0	1	400	target
A0125	2	645	2	0	0	863	target
A0125	2	646	2	0	0	606	target
A0125	2	647	10	1	0	459	target
A0125	2	648	10	1	0	-1	target
A0125	2	649	6	0	1	520	target
A0125	2	650	10	1	0	898	target
A0125	2	651	6	0	1	457	target
A0125	2	652	2	0	0	612	target
A0125	2	653	10	1	0	-1	target
A0125	2	654	2	0	0	-1	target
A0125	2	655	6	0	1	441	target
A0125	2	656	2	0	0	-1	target
A0125	2	657	10	1	0	-1	target
A0125	2	658	6	0	1	6	target
A0125	2	659	2	0	0	-1	target
A0125	2	660	10	1	0	-1	target
A0125	2	661	2	0	0	971	target
A0125	2	662	10	1	0	-1	target
A0125	2	663	6	0	1	-1	target
A0125	2	664	2	0	0	876	target
A0125	2	665	10	1	0	-1	target
A0125	2	666	6	0	1	509	target
A0125	2	667	10	1	0	860	target
A0125	2	668	6	0	1	530	target
A0125	2	669	10	1	0	-1	target
A0125	2	670	2	0	0	438	target
A0125	2	671	6	0	1	528	target
A0125	2	672	10	1	0	-1	target
A0125	2	673	10	1	0	-1	target
A0125	2	674	10	1	0	-1	target
A0125	2	675	2	0	0	475	target
A0125	2	676	2	0	0	-1	target
A0125	2	677	10	1	0	-1	target
A0125	2	678	2	0	0	-1	target
A0125	2	679	10	1	0	-1	target
A0125	2	680	2	0	0	-1	target
A0125	2	681	10	1	0	-1	target
A0125	2	682	2	0	0	-1	target
A0125	2	683	10	1	0	-1	target
A0125	2	684	2	0	0	407	target
A0125	2	685	10	1	0	-1	target
A0125	2	686	2	0	0	-1	target
A0125	2	687	2	0	0	634	target
A0125	2	688	10	1	0	-1	target
A0125	2	689	10	1	0	-1	target
A0125	2	690	2	0	0	-1	target
A0125	2	691	6	0	1	519	target
A0125	2	692	2	0	0	-1	target
A0125	2	693	10	1	0	-1	target
A0125	2	694	2	0	0	409	target
A0125	2	695	2	0	0	-1	target
A0125	2	696	2	0	0	-1	target
A0125	2	697	2	0	0	627	target
A0125	2	698	10	1	0	-1	target
A0125	2	699	2	0	0	-1	target
A0125	2	700	10	1	0	-1	target
A0125	2	701	10	1	0	-1	target
A0125	2	702	6	0	1	663	target
A0125	2	703	10	1	0	-1	target
A0125	2	704	10	1	0	-1	target
A0125	2	705	2	0	0	-1	target
A0125	2	706	6	0	1	545	target
A0125	2	707	6	0	1	471	target
A0125	2	708	2	0	0	-1	target
A0125	2	709	2	0	0	440	target
A0125	2	710	10	1	0	-1	target
A0125	2	711	10	1	0	-1	target
A0125	2	712	10	1	0	-1	target
A0125	2	713	10	1	0	-1	target
A0125	2	714	6	0	1	578	target
A0125	2	715	10	1	0	-1	target
A0125	2	716	2	0	0	579	target
A0125	2	717	2	0	0	506	target
A0125	2	718	2	0	0	-1	target
A0125	2	719	2	0	0	-1	target
subject	block	trial	trigger	word	priming	dur	ia
A0127	1	240	9	1	0	-1	prime
A0127	1	241	1	0	0	593	prime
A0127	1	242	1	0	0	652	prime
A0127	1	243	1	0	0	645	prime
A0127	1	244	9	1	0	-1	prime
A0127	1	245	5	0	1	508	prime
A0127	1	246	1	0	0	723	prime
A0127	1	247	1	0	0	796	prime
A0127	1	248	5	0	1	636	prime
A0127	1	249	9	1	0	-1	prime
A0127	1	250	1	0	0	774	prime
A0127	1	251	9	1	0	-1	prime
A0127	1	252	1	0	0	680	prime
A0127	1	253	1	0	0	661	prime
A0127	1	254	1	0	0	611	prime
A0127	1	255	1	0	0	1019	prime
A0127	1	256	1	0	0	728	prime
A0127	1	257	5	0	1	617	prime
A0127	1	258	9	1	0	-1	prime
A0127	1	259	9	1	0	-1	prime
A0127	1	260	1	0	0	813	prime
A0127	1	261	5	0	1	707	prime
A0127	1	262	5	0	1	743	prime
A0127	1	263	1	0	0	545	prime
A0127	1	264	1	0	0	519	prime
A0127	1	265	9	1	0	-1	prime
A0127	1	266	1	0	0	543	prime
A0127	1	267	1	0	0	578	prime
A0127	1	268	1	0	0	603	prime
A0127	1	269	1	0	0	659	prime
A0127	1	270	1	0	0	756	prime
A0127	1	271	1	0	0	427	prime
A0127	1	272	9	1	0	-1	prime
A0127	1	273	1	0	0	456	prime
A0127	1	274	9	1	0	-1	prime
A0127	1	275	5	0	1	695	prime
A0127	1	276	1	0	0	484	prime
A0127	1	277	9	1	0	-1	prime
A0127	1	278	1	0	0	740	prime
A0127	1	279	1	0	0	546	prime
A0127	1	280	5	0	1	721	prime
A0127	1	281	1	0	0	703	prime
A0127	1	282	1	0	0	615	prime
A0127	1	283	9	1	0	-1	prime
A0127	1	284	9	1	0	-1	prime
A0127	1	285	5	0	1	575	prime
A0127	1	286	1	0	0	422	prime
A0127	1	287	1	0	0	726	prime
A0127	1	288	5	0	1	651	prime
A0127	1	289	1	0	0	556	prime
A0127	1	290	1	0	0	581	prime
A0127	1	291	1	0	0	564	prime
A0127	1	292	1	0	0	601	prime
A0127	1	293	5	0	1	851	prime
A0127	1	294	1	0	0	648	prime
A0127	1	295	1	0	0	730	prime
A0127	1	296	1	0	0	667	prime
A0127	1	297	1	0	0	465	prime
A0127	1	298	1	0	0	558	prime
A0127	1	299	9	1	0	-1	prime
A0127	1	300	1	0	0	515	prime
A0127	1	301	9	1	0	-1	prime
A0127	1	302	5	0	1	636	prime
A0127	1	303	1	0	0	552	prime
A0127	1	304	1	0	0	429	prime
A0127	1	305	5	0	1	447	prime
A0127	1	306	1	0	0	463	prime
A0127	1	307	1	0	0	902	prime
A0127	1	308	9	1	0	-1	prime
A0127	1	309	5	0	1	520	prime
A0127	1	310	5	0	1	405	prime
A0127	1	311	1	0	0	614	prime
A0127	1	312	9	1	0	-1	prime
A0127	1	313	1	0	0	457	prime
